High attention,Random,Matched random
-0.4380799999999999,-0.25114000000000003,-0.17570999999999992
-0.5571699999999999,-0.24136000000000002,-0.2038399999999999
-0.5626200000000001,-0.24340000000000006,-0.24842000000000009
-0.64845,-0.10929,-0.21814999999999996
-0.25863,-0.006510000000000016,-0.02155000000000007
-0.26807000000000003,-0.009020000000000028,-0.033009999999999984
-0.25550000000000006,-0.005749999999999922,-0.03204000000000007
-0.25597000000000003,-0.0029199999999999227,-0.03569
-0.25372000000000006,-0.01709000000000005,-0.033460000000000045
-0.11851999999999996,-0.014049999999999896,-0.13859
-0.2308,-0.03599000000000008,-0.14856999999999998
-0.25978999999999997,-0.018220000000000014,-0.1570299999999999
-0.59024,-0.009190000000000031,-0.16112000000000004
-0.2532,-0.01474999999999993,-0.16793999999999998
-0.56593,-0.5644199999999999,-0.08926999999999996
-0.55057,-0.54311,-0.13920999999999994
-0.52168,-0.6134599999999999,-0.08609000000000011
-0.5884800000000001,-0.51834,-0.08487
-0.56251,-0.42538999999999993,-0.06728999999999996
-0.4174,-0.060920000000000085,-0.25359
-0.26600999999999997,-0.1931299999999999,-0.22023000000000004
-0.2589,-0.06533,-0.13261
-0.32666000000000006,-0.05513999999999997,-0.26350000000000007
-0.26517,-0.17425000000000002,-0.21614
-0.46040999999999993,-0.3006399999999999,-0.06037999999999999
-0.66177,-0.30538,-0.07737000000000005
-0.47284,-0.27861,-0.060370000000000035
-0.5211,-0.29616,-0.06453999999999993
-0.51705,-0.3035399999999999,-0.08430000000000004
-0.57142,-0.17515999999999998,-0.03722000000000003
-0.6261099999999999,-0.1532300000000001,-0.01911000000000007
-0.5636399999999999,-0.11037999999999992,-0.047579999999999956
-0.5747599999999999,-0.23921000000000003,-0.051509999999999945
-0.56212,-0.08401999999999998,-0.013410000000000033
-0.26653000000000004,-0.34207000000000004,-0.12702000000000002
-0.21262999999999999,-0.41552999999999995,-0.11153000000000002
-0.20879999999999999,-0.43857999999999997,-0.10733999999999999
